300.0 -12.334558
303.0 -12.336714
306.0 -12.338495
309.0 -12.340134
312.0 -12.341772
315.0 -12.343411
318.0 -12.345027
321.0 -12.346481
324.0 -12.34739
327.0 -12.347437
330.0 -12.347485
333.0 -12.34753
336.0 -12.3467
339.0 -12.3458
342.0 -12.344901
345.0 -12.343892
348.0 -12.3433075
351.0 -12.340391
354.0 -12.334648
357.0 -12.327834
360.0 -12.318922
363.0 -12.308077
366.0 -12.297165
369.0 -12.286255
372.0 -12.275343
375.0 -12.265418
378.0 -12.2550335
381.0 -12.244649
384.0 -12.234272
387.0 -12.223919
390.0 -12.213564
393.0 -12.202837
396.0 -12.191932
399.0 -12.181028
402.0 -12.170124
405.0 -12.15922
408.0 -12.148081
411.0 -12.13675
414.0 -12.12542
417.0 -12.114088
420.0 -12.102757
423.0 -12.091426
426.0 -12.079628
429.0 -12.067679
432.0 -12.057114
435.0 -12.047949
438.0 -12.038783
441.0 -12.029618
444.0 -12.020454
447.0 -12.01129
450.0 -12.002125
453.0 -11.992959
456.0 -11.983795
459.0 -11.974629
462.0 -11.965465
465.0 -11.956301
468.0 -11.947136
471.0 -11.93797
474.0 -11.928806
477.0 -11.9196415
480.0 -11.909996
483.0 -11.900774
486.0 -11.891552
489.0 -11.88233
492.0 -11.873109
495.0 -11.863888
498.0 -11.854666
501.0 -11.845444
504.0 -11.836223
507.0 -11.827002
510.0 -11.81778
513.0 -11.8085575
516.0 -11.799336
519.0 -11.790113
522.0 -11.780893
525.0 -11.77167
528.0 -11.762449
531.0 -11.753227
534.0 -11.744006
537.0 -11.734784
540.0 -11.725561
543.0 -11.716341
546.0 -11.707119
549.0 -11.702914
552.0 -11.699265
555.0 -11.695872
558.0 -11.692669
561.0 -11.6894655
564.0 -11.686261
567.0 -11.683058
570.0 -11.679853
573.0 -11.676651
576.0 -11.673447
579.0 -11.670243
582.0 -11.66704
585.0 -11.663836
588.0 -11.660633
591.0 -11.657428
594.0 -11.654224
597.0 -11.651021
600.0 -11.647817
603.0 -11.644613
606.0 -11.64141
609.0 -11.6382065
612.0 -11.635002
615.0 -11.631798
618.0 -11.628595
621.0 -11.625392
624.0 -11.622694
627.0 -11.620043
630.0 -11.61739
633.0 -11.614738
636.0 -11.612087
639.0 -11.609436
642.0 -11.606783
645.0 -11.604132
648.0 -11.6014805
651.0 -11.598828
654.0 -11.596176
657.0 -11.593524
660.0 -11.590874
663.0 -11.588222
666.0 -11.585569
669.0 -11.582918
672.0 -11.580267
675.0 -11.577616
678.0 -11.574964
681.0 -11.572311
684.0 -11.56966
687.0 -11.567008
690.0 -11.564356
693.0 -11.561705
696.0 -11.559053
699.0 -11.556401
702.0 -11.553749
705.0 -11.551098
708.0 -11.548447
711.0 -11.545794
714.0 -11.543143
717.0 -11.540491
720.0 -11.53784
723.0 -11.535189
726.0 -11.5325365
729.0 -11.529949
732.0 -11.527495
735.0 -11.525042
738.0 -11.522587
741.0 -11.520132
744.0 -11.517654
747.0 -11.51518
750.0 -11.512703
753.0 -11.510227
756.0 -11.507751
759.0 -11.505276
762.0 -11.502798
765.0 -11.500323
768.0 -11.497847
