7.5747 6.5747 6.5747 1.0 300.0 -12.57998253645847
7.5747 6.5747 6.5747 1.0 308.0 -12.534182939181685
7.5747 6.5747 6.5747 1.0 316.0 -12.490416697592837
7.5747 6.5747 6.5747 1.0 324.0 -12.448540246408845
7.5747 6.5747 6.5747 1.0 332.0 -12.408423517922662
7.5747 6.5747 6.5747 1.0 340.0 -12.369948378065745
7.5747 6.5747 6.5747 1.0 348.0 -12.333007275976914
7.5747 6.5747 6.5747 1.0 356.0 -12.297502073740699
7.5747 6.5747 6.5747 1.0 364.0 -12.2633430287869
7.5747 6.5747 6.5747 1.0 372.0 -12.230447906148598
7.5747 6.5747 6.5747 1.0 380.0 -12.198741201593718
7.5747 6.5747 6.5747 1.0 388.0 -12.168153459758
7.5747 6.5747 6.5747 1.0 396.0 -12.13862067395659
7.5747 6.5747 6.5747 1.0 404.0 -12.110083756448724
7.5747 6.5747 6.5747 1.0 412.0 -12.082488069662556
7.5747 6.5747 6.5747 1.0 420.0 -12.055783010324197
7.5747 6.5747 6.5747 1.0 428.0 -12.02992163963154
7.5747 6.5747 6.5747 1.0 436.0 -12.004860353613509
7.5747 6.5747 6.5747 1.0 444.0 -11.98055858865396
7.5747 6.5747 6.5747 1.0 452.0 -11.9569785578654
7.5747 6.5747 6.5747 1.0 460.0 -11.93408501459356
7.5747 6.5747 6.5747 1.0 468.0 -11.911845039838735
7.5747 6.5747 6.5747 1.0 476.0 -11.890227850808653
7.5747 6.5747 6.5747 1.0 484.0 -11.869204628183128
7.5747 6.5747 6.5747 1.0 492.0 -11.848748359983016
7.5747 6.5747 6.5747 1.0 500.0 -11.828833700203665
7.5747 6.5747 6.5747 1.0 508.0 -11.809436840602888
7.5747 6.5747 6.5747 1.0 516.0 -11.790535394231615
7.5747 6.5747 6.5747 1.0 524.0 -11.772108289466292
7.5747 6.5747 6.5747 1.0 532.0 -11.75413567345019
7.5747 6.5747 6.5747 1.0 540.0 -11.73659882397911
7.5747 6.5747 6.5747 1.0 548.0 -11.71948006897873
7.5747 6.5747 6.5747 1.0 556.0 -11.702762712818004
7.5747 6.5747 6.5747 1.0 564.0 -11.686430968788095
7.5747 6.5747 6.5747 1.0 572.0 -11.67046989715059
7.5747 6.5747 6.5747 1.0 580.0 -11.654865348223964
7.5747 6.5747 6.5747 1.0 588.0 -11.639603910034506
7.5747 6.5747 6.5747 1.0 596.0 -11.624672860108278
7.5747 6.5747 6.5747 1.0 604.0 -11.610060121025178
7.5747 6.5747 6.5747 1.0 612.0 -11.595754219395333
7.5747 6.5747 6.5747 1.0 620.0 -11.581744247952848
7.5747 6.5747 6.5747 1.0 628.0 -11.568019830492643
7.5747 6.5747 6.5747 1.0 636.0 -11.554571089403465
7.5747 6.5747 6.5747 1.0 644.0 -11.54138861557443
7.5747 6.5747 6.5747 1.0 652.0 -11.528463440474074
7.5747 6.5747 6.5747 1.0 660.0 -11.515787010220198
7.5747 6.5747 6.5747 1.0 668.0 -11.503351161475981
7.5747 6.5747 6.5747 1.0 676.0 -11.491148099023269
7.5747 6.5747 6.5747 1.0 684.0 -11.479170374877738
7.5747 6.5747 6.5747 1.0 692.0 -11.467410868822993
7.5747 6.5747 6.5747 1.0 700.0 -11.455862770251807
7.5747 6.5747 6.5747 1.0 708.0 -11.444519561212632
7.5747 6.5747 6.5747 1.0 716.0 -11.43337500056862
7.5747 6.5747 6.5747 1.0 724.0 -11.422423109184361
7.5747 6.5747 6.5747 1.0 732.0 -11.411658156063012
7.5747 6.5747 6.5747 1.0 740.0 -11.401074645362975
7.5747 6.5747 6.5747 1.0 748.0 -11.390667304229362
7.5747 6.5747 6.5747 1.0 756.0 -11.380431071380853
7.5747 6.5747 6.5747 1.0 764.0 -11.370361086397468
7.5747 6.5747 6.5747 1.0 772.0 -11.360452679659275
7.5747 6.5747 6.5747 1.0 780.0 -11.350701362890039
7.5747 6.5747 6.5747 1.0 788.0 -11.341102820263568
7.5747 6.5747 6.5747 1.0 796.0 -11.331652900033834
7.5747 6.5747 6.5747 1.0 804.0 -11.322347606653008
7.5747 6.5747 6.5747 1.0 812.0 -11.313183093344328
7.5747 6.5747 6.5747 1.0 820.0 -11.304155655099315
7.5747 6.5747 6.5747 1.0 828.0 -11.295261722071087
7.5747 6.5747 6.5747 1.0 836.0 -11.286497853337774
7.5747 6.5747 6.5747 1.0 844.0 -11.277860731011849
7.5747 6.5747 6.5747 1.0 852.0 -11.2693471546731
7.5747 6.5747 6.5747 1.0 860.0 -11.260954036104533
7.5747 6.5747 6.5747 1.0 868.0 -11.252678394312012
