12.817 13.5618 10.817 1.0 300.0 -12.50062104378813
12.817 13.5618 10.817 1.0 303.0 -12.48611943934216
12.817 13.5618 10.817 1.0 306.0 -12.471826297452784
12.817 13.5618 10.817 1.0 309.0 -12.457736283143328
12.817 13.5618 10.817 1.0 312.0 -12.443844252459611
12.817 13.5618 10.817 1.0 315.0 -12.430145243778501
12.817 13.5618 10.817 1.0 318.0 -12.416634469593134
12.817 13.5618 10.817 1.0 321.0 -12.40330730874438
12.817 13.5618 10.817 1.0 324.0 -12.390159299070246
12.817 13.5618 10.817 1.0 327.0 -12.377186130447054
12.817 13.5618 10.817 1.0 330.0 -12.364383638198001
12.817 13.5618 10.817 1.0 333.0 -12.351747796846524
12.817 13.5618 10.817 1.0 336.0 -12.339274714193387
12.817 13.5618 10.817 1.0 339.0 -12.326960625697964
12.817 13.5618 10.817 1.0 342.0 -12.314801889145464
12.817 13.5618 10.817 1.0 345.0 -12.302794979583123
12.817 13.5618 10.817 1.0 348.0 -12.290936484509533
12.817 13.5618 10.817 1.0 351.0 -12.279223099302344
12.817 13.5618 10.817 1.0 354.0 -12.267651622870547
12.817 13.5618 10.817 1.0 357.0 -12.256218953518445
12.817 13.5618 10.817 1.0 360.0 -12.244922085009314
12.817 13.5618 10.817 1.0 363.0 -12.23375810281745
12.817 13.5618 10.817 1.0 366.0 -12.222724180558108
12.817 13.5618 10.817 1.0 369.0 -12.211817576585453
12.817 13.5618 10.817 1.0 372.0 -12.201035630749292
12.817 13.5618 10.817 1.0 375.0 -12.19037576130192
12.817 13.5618 10.817 1.0 378.0 -12.179835461946976
12.817 13.5618 10.817 1.0 381.0 -12.169412299022678
12.817 13.5618 10.817 1.0 384.0 -12.159103908812286
12.817 13.5618 10.817 1.0 387.0 -12.148907994975081
12.817 13.5618 10.817 1.0 390.0 -12.138822326091544
12.817 13.5618 10.817 1.0 393.0 -12.128844733316802
12.817 13.5618 10.817 1.0 396.0 -12.118973108136741
12.817 13.5618 10.817 1.0 399.0 -12.109205400221573
12.817 13.5618 10.817 1.0 402.0 -12.099539615371846
12.817 13.5618 10.817 1.0 405.0 -12.089973813552312
12.817 13.5618 10.817 1.0 408.0 -12.080506107009183
12.817 13.5618 10.817 1.0 411.0 -12.0711346584667
12.817 13.5618 10.817 1.0 414.0 -12.06185767939906
12.817 13.5618 10.817 1.0 417.0 -12.052673428374046
12.817 13.5618 10.817 1.0 420.0 -12.043580209464862
12.817 13.5618 10.817 1.0 423.0 -12.034576370726885
12.817 13.5618 10.817 1.0 426.0 -12.025660302736243
